-0.25109480758622527,1.2124226897756254,0.7943095819671872
-0.12061955830885066,0.8697781884829362,0.7072357744400222
0.02404756274128195,0.2662553113186457,0.6545468814098593
0.02404756274128195,0.2662553113186457,0.6545468814098593
0.031782330588739825,0.29745056626087907,0.640060865735591
0.04179424774873076,0.3095831866651003,0.6326699812717855
-0.0012322328643701462,0.5528836697519293,0.5846092154709522
0.009567248068195755,0.7338017247634295,0.5672781114045535
0.009567248068195755,0.7338017247634295,0.5672781114045535
0.009567248068195755,0.7338017247634295,0.5672781114045535
0.06344492521929129,0.5289767589616744,0.5379964561466537
0.06958182090835834,0.505227685693549,0.5399570027222019
0.08009514839877885,0.39159688002493437,0.5333758676747911
0.12487898104419291,0.3787802591781598,0.52910530488237
0.21222987434968335,0.12461963928920138,0.5952916086537359
0.18099467050428772,0.42452327483982755,0.5055325325727436
0.18099467050428772,0.42452327483982755,0.5055325325727436
0.20704488520744724,0.34739052748699484,0.5229114880466148
0.19775998138551154,0.45366904911419764,0.49525458555852475
0.30298058060291033,0.12580988707574692,0.633134825303563
0.26482979730584355,0.29216510961602776,0.5424521818345043
0.26482979730584355,0.29216510961602776,0.5424521818345043
0.27239432355856036,0.2786039143096851,0.5490958358824101
0.3090074246686322,0.42810508633567035,0.4980915410850599
